week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,category,cuisine,city_code,region_code,center_type,op_area,Predicted_Orders
151,27,1445,727.53,728.53,0,0,Seafood,Continental,713,85,TYPE_A,4.5,39
151,27,2444,727.53,726.53,0,0,Seafood,Continental,713,85,TYPE_A,4.5,36
151,27,2867,727.53,726.53,0,0,Seafood,Continental,713,85,TYPE_A,4.5,37
151,27,2760,223.13,222.13,0,1,Other Snacks,Thai,713,85,TYPE_A,4.5,209
151,27,1525,241.53,321.13,0,1,Other Snacks,Thai,713,85,TYPE_A,4.5,347
151,27,2704,243.53,320.13,0,1,Other Snacks,Thai,713,85,TYPE_A,4.5,346
151,27,2492,389.03,388.03,0,0,Desert,Indian,713,85,TYPE_A,4.5,41
151,27,1543,484.03,485.03,0,0,Desert,Indian,713,85,TYPE_A,4.5,65
151,27,2304,486.03,486.03,0,0,Desert,Indian,713,85,TYPE_A,4.5,41
151,27,2664,293.0,344.38,0,0,Salad,Italian,713,85,TYPE_A,4.5,318
151,27,2569,309.43,310.43,0,0,Salad,Italian,713,85,TYPE_A,4.5,288
151,27,2490,291.03,292.03,0,0,Salad,Italian,713,85,TYPE_A,4.5,265
151,157,1885,118.34,120.34,0,0,Beverages,Thai,609,93,TYPE_A,4.1,4990
151,157,1993,119.34,120.34,0,0,Beverages,Thai,609,93,TYPE_A,4.1,331
151,157,2539,123.25,123.25,0,0,Beverages,Thai,609,93,TYPE_A,4.1,99
151,157,2139,290.03,290.03,0,0,Beverages,Indian,609,93,TYPE_A,4.1,36
151,157,2631,97.0,136.83,0,0,Beverages,Indian,609,93,TYPE_A,4.1,100
151,157,1248,99.0,153.26,0,0,Beverages,Indian,609,93,TYPE_A,4.1,85
151,157,1778,181.39,183.39,0,0,Beverages,Italian,609,93,TYPE_A,4.1,131
151,157,1062,164.96,163.96,0,0,Beverages,Italian,609,93,TYPE_A,4.1,279
151,157,2707,187.21,189.21,0,0,Beverages,Italian,609,93,TYPE_A,4.1,278
151,157,1207,329.86,328.86,0,0,Beverages,Continental,609,93,TYPE_A,4.1,150
151,157,1230,341.5,340.5,0,0,Beverages,Continental,609,93,TYPE_A,4.1,115
151,157,2322,325.95,324.95,0,0,Beverages,Continental,609,93,TYPE_A,4.1,150
151,157,2290,238.65,232.86,1,0,Rice Bowl,Indian,609,93,TYPE_A,4.1,1712
151,157,1727,385.12,386.12,0,0,Rice Bowl,Indian,609,93,TYPE_A,4.1,225
151,157,1109,234.8,309.43,1,0,Rice Bowl,Indian,609,93,TYPE_A,4.1,836
151,157,1571,644.08,645.08,0,0,Fish,Continental,609,93,TYPE_A,4.1,58
151,157,2956,631.53,629.53,0,0,Fish,Continental,609,93,TYPE_A,4.1,58
151,157,2104,645.11,643.11,0,0,Fish,Continental,609,93,TYPE_A,4.1,58
151,157,2640,319.13,319.13,0,0,Starters,Thai,609,93,TYPE_A,4.1,157
151,157,1878,320.13,319.13,0,0,Starters,Thai,609,93,TYPE_A,4.1,126
151,157,2306,354.05,354.05,0,0,Pasta,Italian,609,93,TYPE_A,4.1,40
151,157,1216,291.03,423.95,1,0,Pasta,Italian,609,93,TYPE_A,4.1,91
151,157,2126,507.31,508.31,0,1,Pasta,Italian,609,93,TYPE_A,4.1,53
151,157,2826,327.92,325.92,0,0,Sandwich,Italian,609,93,TYPE_A,4.1,278
151,157,1754,257.05,259.05,0,0,Sandwich,Italian,609,93,TYPE_A,4.1,403
151,157,1971,279.42,278.42,0,0,Sandwich,Italian,609,93,TYPE_A,4.1,278
151,157,1770,454.93,454.93,0,0,Biryani,Indian,609,93,TYPE_A,4.1,25
151,157,2581,512.19,512.19,1,0,Pizza,Continental,609,93,TYPE_A,4.1,210
151,157,1962,511.19,511.19,1,0,Pizza,Continental,609,93,TYPE_A,4.1,234
151,157,1445,727.53,728.53,0,0,Seafood,Continental,609,93,TYPE_A,4.1,36
151,157,2444,728.53,727.53,0,0,Seafood,Continental,609,93,TYPE_A,4.1,35
151,157,2867,728.53,726.53,0,0,Seafood,Continental,609,93,TYPE_A,4.1,35
151,157,2760,243.5,244.5,0,0,Other Snacks,Thai,609,93,TYPE_A,4.1,126
151,157,1525,261.93,320.13,0,0,Other Snacks,Thai,609,93,TYPE_A,4.1,126
151,157,2704,260.93,321.13,0,0,Other Snacks,Thai,609,93,TYPE_A,4.1,126
151,157,2492,445.23,447.23,0,0,Desert,Indian,609,93,TYPE_A,4.1,41
151,157,1543,482.09,483.09,0,0,Desert,Indian,609,93,TYPE_A,4.1,67
151,157,2664,283.24,283.24,0,0,Salad,Italian,609,93,TYPE_A,4.1,306
151,157,2569,283.24,285.24,0,0,Salad,Italian,609,93,TYPE_A,4.1,306
151,157,2490,279.36,281.36,0,0,Salad,Italian,609,93,TYPE_A,4.1,182
151,106,1885,118.34,118.34,0,0,Beverages,Thai,675,34,TYPE_A,4.0,419
151,106,1993,120.34,119.34,0,0,Beverages,Thai,675,34,TYPE_A,4.0,347
151,106,2539,122.28,120.31,0,1,Beverages,Thai,675,34,TYPE_A,4.0,213
151,106,2139,260.93,292.03,0,0,Beverages,Indian,675,34,TYPE_A,4.0,35
151,106,2631,98.0,153.26,0,0,Beverages,Indian,675,34,TYPE_A,4.0,100
151,106,1248,92.15,154.26,0,0,Beverages,Indian,675,34,TYPE_A,4.0,85
151,106,1778,184.33,185.33,0,0,Beverages,Italian,675,34,TYPE_A,4.0,131
151,106,1062,173.69,172.69,0,0,Beverages,Italian,675,34,TYPE_A,4.0,279
151,106,2707,195.03,193.03,0,0,Beverages,Italian,675,34,TYPE_A,4.0,278
151,106,1207,319.13,321.13,0,0,Beverages,Continental,675,34,TYPE_A,4.0,150
151,106,1230,332.71,334.71,0,0,Beverages,Continental,675,34,TYPE_A,4.0,150
151,106,2322,340.5,341.5,0,0,Beverages,Continental,675,34,TYPE_A,4.0,150
151,106,2290,191.09,260.96,1,1,Rice Bowl,Indian,675,34,TYPE_A,4.0,2369
151,106,1727,421.95,421.95,0,0,Rice Bowl,Indian,675,34,TYPE_A,4.0,223
151,106,1109,190.12,286.21,1,1,Rice Bowl,Indian,675,34,TYPE_A,4.0,1044
151,106,1571,630.53,630.53,0,0,Fish,Continental,675,34,TYPE_A,4.0,55
151,106,2577,321.13,320.13,0,0,Starters,Thai,675,34,TYPE_A,4.0,126
151,106,2640,320.13,319.13,0,0,Starters,Thai,675,34,TYPE_A,4.0,157
151,106,1878,319.13,320.13,0,0,Starters,Thai,675,34,TYPE_A,4.0,126
151,106,1216,290.03,417.13,1,0,Pasta,Italian,675,34,TYPE_A,4.0,86
151,106,2126,507.31,509.31,0,1,Pasta,Italian,675,34,TYPE_A,4.0,53
151,106,2826,326.92,326.92,0,0,Sandwich,Italian,675,34,TYPE_A,4.0,278
151,106,1754,262.9,263.9,0,0,Sandwich,Italian,675,34,TYPE_A,4.0,405
151,106,1971,276.48,307.52,0,0,Sandwich,Italian,675,34,TYPE_A,4.0,253
151,106,1247,446.23,447.23,0,0,Biryani,Indian,675,34,TYPE_A,4.0,26
151,106,1770,484.03,486.03,0,0,Biryani,Indian,675,34,TYPE_A,4.0,24
151,106,1558,512.19,512.19,1,0,Pizza,Continental,675,34,TYPE_A,4.0,213
151,106,2581,511.19,511.19,1,0,Pizza,Continental,675,34,TYPE_A,4.0,211
151,106,1962,512.19,511.19,1,0,Pizza,Continental,675,34,TYPE_A,4.0,229
151,106,1445,726.53,728.53,0,0,Seafood,Continental,675,34,TYPE_A,4.0,36
151,106,2444,727.53,727.53,0,0,Seafood,Continental,675,34,TYPE_A,4.0,35
151,106,2760,243.5,242.5,0,1,Other Snacks,Thai,675,34,TYPE_A,4.0,149
151,106,1525,260.93,320.13,0,0,Other Snacks,Thai,675,34,TYPE_A,4.0,126
151,106,2704,260.93,320.13,0,0,Other Snacks,Thai,675,34,TYPE_A,4.0,126
151,106,2492,445.23,447.23,0,0,Desert,Indian,675,34,TYPE_A,4.0,41
151,106,1543,482.09,484.09,0,0,Desert,Indian,675,34,TYPE_A,4.0,67
151,106,2304,483.09,484.09,0,0,Desert,Indian,675,34,TYPE_A,4.0,41
151,106,2664,260.96,259.96,0,0,Salad,Italian,675,34,TYPE_A,4.0,306
151,106,2569,284.24,283.24,0,0,Salad,Italian,675,34,TYPE_A,4.0,306
151,106,2490,254.14,254.14,0,0,Salad,Italian,675,34,TYPE_A,4.0,182
151,64,1885,139.74,139.74,0,0,Beverages,Thai,553,77,TYPE_A,4.4,973
151,64,1993,139.68,141.68,0,0,Beverages,Thai,553,77,TYPE_A,4.4,558
151,64,2539,138.77,138.77,0,0,Beverages,Thai,553,77,TYPE_A,4.4,287
151,64,2139,260.93,292.03,0,0,Beverages,Indian,553,77,TYPE_A,4.4,44
151,64,2631,99.0,154.26,0,0,Beverages,Indian,553,77,TYPE_A,4.4,100
151,64,1248,93.15,155.26,0,0,Beverages,Indian,553,77,TYPE_A,4.4,86
151,64,1778,172.66,172.66,0,0,Beverages,Italian,553,77,TYPE_A,4.4,194
151,64,1062,170.72,172.72,0,0,Beverages,Italian,553,77,TYPE_A,4.4,428
151,64,2707,180.48,178.48,0,0,Beverages,Italian,553,77,TYPE_A,4.4,233
151,64,1207,327.92,325.92,0,0,Beverages,Continental,553,77,TYPE_A,4.4,150
151,64,1230,340.5,340.5,0,0,Beverages,Continental,553,77,TYPE_A,4.4,115
151,64,2322,330.77,330.77,0,0,Beverages,Continental,553,77,TYPE_A,4.4,150
151,64,2290,242.5,290.06,1,0,Rice Bowl,Indian,553,77,TYPE_A,4.4,2281
151,64,1727,445.23,447.23,0,0,Rice Bowl,Indian,553,77,TYPE_A,4.4,170
151,64,1109,238.62,311.43,1,0,Rice Bowl,Indian,553,77,TYPE_A,4.4,1071
151,64,2577,321.13,320.13,0,0,Starters,Thai,553,77,TYPE_A,4.4,126
151,64,2640,321.13,321.13,0,0,Starters,Thai,553,77,TYPE_A,4.4,157
151,64,1878,320.13,319.13,0,0,Starters,Thai,553,77,TYPE_A,4.4,126
151,64,1216,292.03,413.25,1,0,Pasta,Italian,553,77,TYPE_A,4.4,91
151,64,2126,507.31,509.31,0,0,Pasta,Italian,553,77,TYPE_A,4.4,41
151,64,2826,327.92,327.92,0,0,Sandwich,Italian,553,77,TYPE_A,4.4,243
151,64,1754,330.83,329.83,0,0,Sandwich,Italian,553,77,TYPE_A,4.4,265
151,64,1971,327.86,328.86,0,0,Sandwich,Italian,553,77,TYPE_A,4.4,156
151,64,1902,446.23,447.23,0,0,Biryani,Indian,553,77,TYPE_A,4.4,26
151,64,1558,535.5,564.6,1,0,Pizza,Continental,553,77,TYPE_A,4.4,223
151,64,2581,535.5,563.6,1,0,Pizza,Continental,553,77,TYPE_A,4.4,239
151,64,1962,535.5,563.6,1,0,Pizza,Continental,553,77,TYPE_A,4.4,363
151,64,1445,727.53,728.53,0,0,Seafood,Continental,553,77,TYPE_A,4.4,39
151,64,2760,244.5,243.5,0,0,Other Snacks,Thai,553,77,TYPE_A,4.4,126
151,64,1525,260.93,321.13,0,0,Other Snacks,Thai,553,77,TYPE_A,4.4,126
151,64,2704,265.78,320.13,0,0,Other Snacks,Thai,553,77,TYPE_A,4.4,126
151,64,2492,454.93,454.93,0,0,Desert,Indian,553,77,TYPE_A,4.4,41
151,64,1543,483.09,482.09,0,0,Desert,Indian,553,77,TYPE_A,4.4,65
151,64,2664,267.72,322.07,0,0,Salad,Italian,553,77,TYPE_A,4.4,360
151,64,2569,292.97,291.97,0,0,Salad,Italian,553,77,TYPE_A,4.4,275
151,64,2490,277.45,277.45,0,0,Salad,Italian,553,77,TYPE_A,4.4,144
151,129,1885,140.65,140.65,0,0,Beverages,Thai,593,77,TYPE_A,3.9,738
151,129,1993,142.62,141.62,0,0,Beverages,Thai,593,77,TYPE_A,3.9,546
151,129,2539,136.77,136.77,0,0,Beverages,Thai,593,77,TYPE_A,3.9,246
151,129,2139,272.57,274.57,0,0,Beverages,Indian,593,77,TYPE_A,3.9,41
151,129,2631,104.79,154.26,0,0,Beverages,Indian,593,77,TYPE_A,3.9,100
151,129,1248,99.0,151.35,0,0,Beverages,Indian,593,77,TYPE_A,3.9,85
151,129,1778,175.57,176.57,0,0,Beverages,Italian,593,77,TYPE_A,3.9,219
151,129,1062,178.48,179.48,0,0,Beverages,Italian,593,77,TYPE_A,3.9,278
151,129,2707,189.18,188.18,0,0,Beverages,Italian,593,77,TYPE_A,3.9,278
151,129,1207,325.01,325.01,0,0,Beverages,Continental,593,77,TYPE_A,3.9,150
151,129,1230,323.01,323.01,0,0,Beverages,Continental,593,77,TYPE_A,3.9,150
151,129,2322,334.68,335.68,0,0,Beverages,Continental,593,77,TYPE_A,3.9,176
151,129,2290,242.5,259.05,1,1,Rice Bowl,Indian,593,77,TYPE_A,3.9,2445
151,129,1727,446.23,446.23,0,0,Rice Bowl,Indian,593,77,TYPE_A,3.9,139
151,129,1109,231.86,282.3,1,1,Rice Bowl,Indian,593,77,TYPE_A,3.9,1192
151,129,1571,629.53,630.53,0,0,Fish,Continental,593,77,TYPE_A,3.9,55
151,129,2956,629.53,630.53,0,0,Fish,Continental,593,77,TYPE_A,3.9,55
151,129,2104,629.53,630.53,0,0,Fish,Continental,593,77,TYPE_A,3.9,55
151,129,2577,320.13,319.13,0,0,Starters,Thai,593,77,TYPE_A,3.9,126
151,129,2640,319.13,321.13,0,0,Starters,Thai,593,77,TYPE_A,3.9,157
151,129,1878,320.13,320.13,0,0,Starters,Thai,593,77,TYPE_A,3.9,126
151,129,2306,292.03,336.62,0,0,Pasta,Italian,593,77,TYPE_A,3.9,41
151,129,1216,291.03,414.25,1,0,Pasta,Italian,593,77,TYPE_A,3.9,86
151,129,2826,325.92,326.92,0,0,Sandwich,Italian,593,77,TYPE_A,3.9,278
151,129,1754,329.83,330.83,0,0,Sandwich,Italian,593,77,TYPE_A,3.9,330
151,129,1971,329.86,327.86,0,0,Sandwich,Italian,593,77,TYPE_A,3.9,238
151,129,1770,485.03,486.03,0,0,Biryani,Indian,593,77,TYPE_A,3.9,25
151,129,1558,534.5,563.6,1,0,Pizza,Continental,593,77,TYPE_A,3.9,174
151,129,2581,533.5,562.6,1,0,Pizza,Continental,593,77,TYPE_A,3.9,208
151,129,1962,535.5,562.6,1,0,Pizza,Continental,593,77,TYPE_A,3.9,343
151,129,1445,728.53,727.53,0,0,Seafood,Continental,593,77,TYPE_A,3.9,36
151,129,2444,726.53,726.53,0,0,Seafood,Continental,593,77,TYPE_A,3.9,35
151,129,2867,728.53,728.53,0,0,Seafood,Continental,593,77,TYPE_A,3.9,35
151,129,2760,244.5,242.5,0,0,Other Snacks,Thai,593,77,TYPE_A,3.9,126
151,129,1525,261.93,321.13,0,0,Other Snacks,Thai,593,77,TYPE_A,3.9,126
151,129,2704,260.93,319.13,0,0,Other Snacks,Thai,593,77,TYPE_A,3.9,126
151,129,2492,456.93,454.93,0,0,Desert,Indian,593,77,TYPE_A,3.9,41
151,129,1543,484.09,483.09,0,1,Desert,Indian,593,77,TYPE_A,3.9,69
151,129,2304,482.09,436.56,0,1,Desert,Indian,593,77,TYPE_A,3.9,48
151,129,2664,323.07,323.07,0,0,Salad,Italian,593,77,TYPE_A,3.9,306
151,129,2569,321.07,322.07,0,0,Salad,Italian,593,77,TYPE_A,3.9,306
151,129,2490,277.45,276.45,0,0,Salad,Italian,593,77,TYPE_A,3.9,182
151,14,1885,157.14,157.14,0,0,Beverages,Thai,654,56,TYPE_C,2.7,597
151,14,1993,160.11,159.11,0,1,Beverages,Thai,654,56,TYPE_C,2.7,474
151,14,2539,157.2,157.2,0,0,Beverages,Thai,654,56,TYPE_C,2.7,281
151,14,2139,290.03,290.03,0,0,Beverages,Indian,654,56,TYPE_C,2.7,31
151,14,2631,97.06,163.93,0,0,Beverages,Indian,654,56,TYPE_C,2.7,88
151,14,1248,99.0,164.93,0,0,Beverages,Indian,654,56,TYPE_C,2.7,83
151,14,1778,194.03,193.03,0,0,Beverages,Italian,654,56,TYPE_C,2.7,271
151,14,1062,192.09,193.09,0,0,Beverages,Italian,654,56,TYPE_C,2.7,312
151,14,2707,193.03,233.8,0,0,Beverages,Italian,654,56,TYPE_C,2.7,715
151,14,1207,374.42,374.42,0,0,Beverages,Continental,654,56,TYPE_C,2.7,119
151,14,1230,377.39,375.39,0,0,Beverages,Continental,654,56,TYPE_C,2.7,119
151,14,2322,382.21,381.21,0,0,Beverages,Continental,654,56,TYPE_C,2.7,185
151,14,2290,231.89,273.54,1,0,Rice Bowl,Indian,654,56,TYPE_C,2.7,2279
151,14,1727,466.63,464.63,0,0,Rice Bowl,Indian,654,56,TYPE_C,2.7,229
151,14,1109,235.71,280.33,1,1,Rice Bowl,Indian,654,56,TYPE_C,2.7,1070
151,14,2640,320.13,319.13,0,0,Starters,Thai,654,56,TYPE_C,2.7,47
151,14,2126,509.31,508.31,0,0,Pasta,Italian,654,56,TYPE_C,2.7,29
151,14,2826,379.33,377.33,0,0,Sandwich,Italian,654,56,TYPE_C,2.7,421
151,14,1754,289.12,287.12,0,0,Sandwich,Italian,654,56,TYPE_C,2.7,303
151,14,1971,338.53,338.53,0,0,Sandwich,Italian,654,56,TYPE_C,2.7,118
151,14,1902,445.23,445.23,0,0,Biryani,Indian,654,56,TYPE_C,2.7,19
151,14,1770,486.03,484.03,0,0,Biryani,Indian,654,56,TYPE_C,2.7,19
151,14,1311,215.4,339.53,0,0,Extras,Thai,654,56,TYPE_C,2.7,66
151,14,1803,188.24,186.24,0,0,Extras,Thai,654,56,TYPE_C,2.7,194
151,14,1438,195.0,195.0,0,0,Soup,Thai,654,56,TYPE_C,2.7,49
151,14,2494,196.0,195.0,0,0,Soup,Thai,654,56,TYPE_C,2.7,49
151,14,1847,194.0,194.0,0,0,Soup,Thai,654,56,TYPE_C,2.7,49
151,14,1558,534.5,562.6,1,0,Pizza,Continental,654,56,TYPE_C,2.7,174
151,14,2581,534.5,563.6,1,0,Pizza,Continental,654,56,TYPE_C,2.7,207
151,14,1962,534.5,562.6,1,0,Pizza,Continental,654,56,TYPE_C,2.7,232
151,14,1445,727.53,727.53,0,0,Seafood,Continental,654,56,TYPE_C,2.7,30
151,14,2867,728.53,726.53,0,0,Seafood,Continental,654,56,TYPE_C,2.7,31
151,14,2760,224.13,224.13,0,0,Other Snacks,Thai,654,56,TYPE_C,2.7,45
151,14,1525,243.53,320.13,0,0,Other Snacks,Thai,654,56,TYPE_C,2.7,45
151,14,2704,241.53,319.13,0,0,Other Snacks,Thai,654,56,TYPE_C,2.7,45
151,14,1543,484.03,486.03,0,0,Desert,Indian,654,56,TYPE_C,2.7,64
151,14,2304,486.03,486.03,0,0,Desert,Indian,654,56,TYPE_C,2.7,29
151,14,2664,326.89,326.89,0,0,Salad,Italian,654,56,TYPE_C,2.7,299
151,14,2569,327.89,326.89,0,0,Salad,Italian,654,56,TYPE_C,2.7,305
151,14,2490,249.32,291.03,0,0,Salad,Italian,654,56,TYPE_C,2.7,297
151,17,1885,157.14,159.14,0,0,Beverages,Thai,517,56,TYPE_A,3.2,641
151,17,1993,158.11,159.11,0,0,Beverages,Thai,517,56,TYPE_A,3.2,386
151,17,2539,159.14,157.14,0,0,Beverages,Thai,517,56,TYPE_A,3.2,221
151,17,2139,291.03,292.03,0,0,Beverages,Indian,517,56,TYPE_A,3.2,31
151,17,2631,98.0,165.93,0,0,Beverages,Indian,517,56,TYPE_A,3.2,90
151,17,1248,87.3,163.93,0,0,Beverages,Indian,517,56,TYPE_A,3.2,83
151,17,1778,185.33,184.33,0,0,Beverages,Italian,517,56,TYPE_A,3.2,271
151,17,1062,194.06,192.06,0,0,Beverages,Italian,517,56,TYPE_A,3.2,316
151,17,2707,187.27,235.77,0,0,Beverages,Italian,517,56,TYPE_A,3.2,691
151,17,1207,382.21,383.21,0,0,Beverages,Continental,517,56,TYPE_A,3.2,133
151,17,1230,384.18,383.18,0,0,Beverages,Continental,517,56,TYPE_A,3.2,146
151,17,2322,390.0,388.0,0,0,Beverages,Continental,517,56,TYPE_A,3.2,124
151,17,2290,236.68,276.51,1,1,Rice Bowl,Indian,517,56,TYPE_A,3.2,1857
151,17,1727,464.63,465.63,0,0,Rice Bowl,Indian,517,56,TYPE_A,3.2,236
151,17,1109,221.19,311.43,1,0,Rice Bowl,Indian,517,56,TYPE_A,3.2,1136
151,17,1571,581.03,582.03,0,0,Fish,Continental,517,56,TYPE_A,3.2,55
151,17,2577,214.43,319.13,0,0,Starters,Thai,517,56,TYPE_A,3.2,99
151,17,2640,321.13,320.13,0,0,Starters,Thai,517,56,TYPE_A,3.2,100
151,17,1878,320.13,321.13,0,0,Starters,Thai,517,56,TYPE_A,3.2,99
151,17,2306,290.03,337.62,0,0,Pasta,Italian,517,56,TYPE_A,3.2,45
151,17,1216,292.03,418.13,0,0,Pasta,Italian,517,56,TYPE_A,3.2,56
151,17,2826,377.33,378.33,0,0,Sandwich,Italian,517,56,TYPE_A,3.2,320
151,17,1754,327.86,328.86,0,0,Sandwich,Italian,517,56,TYPE_A,3.2,304
151,17,1971,338.53,338.53,0,0,Sandwich,Italian,517,56,TYPE_A,3.2,141
151,17,1902,446.23,446.23,0,0,Biryani,Indian,517,56,TYPE_A,3.2,22
151,17,1247,446.23,445.23,0,0,Biryani,Indian,517,56,TYPE_A,3.2,22
151,17,1198,195.03,194.03,0,0,Extras,Thai,517,56,TYPE_A,3.2,221
151,17,1311,130.98,130.98,0,0,Extras,Thai,517,56,TYPE_A,3.2,221
151,17,1803,179.45,248.38,0,0,Extras,Thai,517,56,TYPE_A,3.2,197
151,17,1438,195.0,196.0,0,0,Soup,Thai,517,56,TYPE_A,3.2,75
151,17,1847,195.0,194.0,0,0,Soup,Thai,517,56,TYPE_A,3.2,75
151,17,1558,533.5,564.6,1,1,Pizza,Continental,517,56,TYPE_A,3.2,243
151,17,2581,531.56,564.6,1,1,Pizza,Continental,517,56,TYPE_A,3.2,254
151,17,1962,535.5,563.6,1,1,Pizza,Continental,517,56,TYPE_A,3.2,315
151,17,2444,726.53,728.53,0,0,Seafood,Continental,517,56,TYPE_A,3.2,24
151,17,2867,726.53,726.53,0,0,Seafood,Continental,517,56,TYPE_A,3.2,24
151,17,2760,222.13,222.13,0,0,Other Snacks,Thai,517,56,TYPE_A,3.2,99
151,17,1525,241.53,320.13,0,0,Other Snacks,Thai,517,56,TYPE_A,3.2,99
151,17,2704,241.53,319.13,0,0,Other Snacks,Thai,517,56,TYPE_A,3.2,99
151,17,2492,387.03,388.03,0,0,Desert,Indian,517,56,TYPE_A,3.2,41
151,17,1543,485.03,485.03,0,0,Desert,Indian,517,56,TYPE_A,3.2,65
151,17,2304,468.57,466.57,0,0,Desert,Indian,517,56,TYPE_A,3.2,41
151,17,2664,327.89,327.89,0,0,Salad,Italian,517,56,TYPE_A,3.2,301
151,17,2569,328.89,326.89,0,0,Salad,Italian,517,56,TYPE_A,3.2,306
151,17,2490,292.03,291.03,0,0,Salad,Italian,517,56,TYPE_A,3.2,254
151,153,1885,159.14,159.14,0,0,Beverages,Thai,590,56,TYPE_A,3.9,652
151,153,1993,158.17,157.17,0,0,Beverages,Thai,590,56,TYPE_A,3.9,233
151,153,2539,159.11,159.11,0,0,Beverages,Thai,590,56,TYPE_A,3.9,220
151,153,2139,291.03,292.03,0,0,Beverages,Indian,590,56,TYPE_A,3.9,35
151,153,2631,105.79,163.93,0,0,Beverages,Indian,590,56,TYPE_A,3.9,106
151,153,1248,101.88,161.05,0,0,Beverages,Indian,590,56,TYPE_A,3.9,95
151,153,1778,188.18,189.18,0,0,Beverages,Italian,590,56,TYPE_A,3.9,368
151,153,1062,194.06,194.06,0,0,Beverages,Italian,590,56,TYPE_A,3.9,368
151,153,2707,192.06,240.59,0,0,Beverages,Italian,590,56,TYPE_A,3.9,689
151,153,1207,389.0,390.0,0,0,Beverages,Continental,590,56,TYPE_A,3.9,89
151,153,1230,380.27,379.27,0,0,Beverages,Continental,590,56,TYPE_A,3.9,118
151,153,2322,389.0,389.0,0,0,Beverages,Continental,590,56,TYPE_A,3.9,123
151,153,2290,238.62,302.64,1,1,Rice Bowl,Indian,590,56,TYPE_A,3.9,2752
151,153,1727,466.63,465.63,0,0,Rice Bowl,Indian,590,56,TYPE_A,3.9,368
151,153,1109,213.46,311.43,1,1,Rice Bowl,Indian,590,56,TYPE_A,3.9,1139
151,153,1571,582.03,583.03,0,0,Fish,Continental,590,56,TYPE_A,3.9,55
151,153,2956,581.03,582.03,0,0,Fish,Continental,590,56,TYPE_A,3.9,55
151,153,2577,241.59,321.13,0,0,Starters,Thai,590,56,TYPE_A,3.9,126
151,153,2640,319.13,319.13,0,0,Starters,Thai,590,56,TYPE_A,3.9,157
151,153,1878,319.13,321.13,0,0,Starters,Thai,590,56,TYPE_A,3.9,126
151,153,2306,290.03,336.62,0,0,Pasta,Italian,590,56,TYPE_A,3.9,42
151,153,1216,291.03,436.56,0,0,Pasta,Italian,590,56,TYPE_A,3.9,60
151,153,2126,509.31,507.31,0,0,Pasta,Italian,590,56,TYPE_A,3.9,41
151,153,2826,377.33,378.33,0,0,Sandwich,Italian,590,56,TYPE_A,3.9,334
151,153,1754,329.86,328.86,0,0,Sandwich,Italian,590,56,TYPE_A,3.9,368
151,153,1971,340.53,340.53,0,0,Sandwich,Italian,590,56,TYPE_A,3.9,151
151,153,1247,445.23,446.23,0,0,Biryani,Indian,590,56,TYPE_A,3.9,26
151,153,1198,184.3,228.01,0,0,Extras,Thai,590,56,TYPE_A,3.9,197
151,153,1311,290.03,292.03,0,0,Extras,Thai,590,56,TYPE_A,3.9,93
151,153,1803,150.41,213.46,0,0,Extras,Thai,590,56,TYPE_A,3.9,197
151,153,1438,196.0,195.0,0,0,Soup,Thai,590,56,TYPE_A,3.9,75
151,153,2494,195.0,196.0,0,0,Soup,Thai,590,56,TYPE_A,3.9,75
151,153,1847,194.0,194.0,0,0,Soup,Thai,590,56,TYPE_A,3.9,75
151,153,1558,534.5,564.6,1,1,Pizza,Continental,590,56,TYPE_A,3.9,243
151,153,2581,535.5,564.6,1,1,Pizza,Continental,590,56,TYPE_A,3.9,255
151,153,1962,535.5,563.6,1,1,Pizza,Continental,590,56,TYPE_A,3.9,319
151,153,1445,726.53,728.53,0,0,Seafood,Continental,590,56,TYPE_A,3.9,36
151,153,2867,727.53,727.53,0,0,Seafood,Continental,590,56,TYPE_A,3.9,35
151,153,2760,224.13,222.13,0,0,Other Snacks,Thai,590,56,TYPE_A,3.9,126
151,153,1525,241.53,320.13,0,0,Other Snacks,Thai,590,56,TYPE_A,3.9,126
151,153,2704,241.53,321.13,0,0,Other Snacks,Thai,590,56,TYPE_A,3.9,126
151,153,2492,387.03,387.03,0,0,Desert,Indian,590,56,TYPE_A,3.9,41
151,153,1543,485.03,486.03,0,0,Desert,Indian,590,56,TYPE_A,3.9,65
151,153,2304,486.03,486.03,0,0,Desert,Indian,590,56,TYPE_A,3.9,41
151,153,2664,299.76,344.38,0,0,Salad,Italian,590,56,TYPE_A,3.9,290
151,153,2569,326.89,326.89,0,0,Salad,Italian,590,56,TYPE_A,3.9,359
151,153,2490,291.03,290.03,0,0,Salad,Italian,590,56,TYPE_A,3.9,314
151,139,1885,119.34,119.34,0,0,Beverages,Thai,693,34,TYPE_C,2.8,249
151,139,1993,117.43,117.43,0,0,Beverages,Thai,693,34,TYPE_C,2.8,125
151,139,2539,122.25,123.25,0,0,Beverages,Thai,693,34,TYPE_C,2.8,55
151,139,2139,260.93,260.93,0,0,Beverages,Indian,693,34,TYPE_C,2.8,38
151,139,2631,99.0,147.5,0,0,Beverages,Indian,693,34,TYPE_C,2.8,82
151,139,1248,91.21,155.26,0,0,Beverages,Indian,693,34,TYPE_C,2.8,75
